cid,flag_included,flag_buy
55644171566,1,0
55644172264,1,0
55644172703,1,0
55644176934,0,0
55644178215,0,0
55644184450,1,0
55644184933,1,1
55644185011,1,0
55644185530,1,0
55644189231,1,1
55644190840,1,0
55644192651,1,0
55644192864,0,0
55644193021,1,0
55644195261,0,0
55644196497,1,0
55644198196,0,0
55644198297,1,0
55644201751,0,0
55644202435,1,0
55644205632,1,0
55644206194,1,0
55644208095,1,0
55644211435,1,0
55644212302,1,0
55644213394,0,0
55644219323,1,1
55644220640,1,0
55644221630,1,0
55644224961,1,0
55644225847,1,0
55644241586,0,0
55644242554,1,1
55644242802,1,0
55644248112,1,0
55644249034,0,0
55644251792,1,0
55644255987,1,0
55644257091,1,0
55644257257,1,0
55644258135,1,0
55644258654,0,0
55644259114,0,0
55644260237,1,0
55644261915,1,1
55644264763,1,0
55644268486,1,0
55644270036,1,0
55644274832,1,1
55644281164,1,1
55644281333,1,0
55644287926,1,0
55644288310,1,0
55644288927,1,0
55644290005,1,0
55644292504,1,0
55644294621,1,1
55644295723,1,0
55644299990,0,0
55644300391,1,1
55644300964,1,1
55644304351,1,0
55644311065,1,0
55644311122,0,0
55644311201,0,0
55644313081,1,0
55644313463,0,0
55644314183,1,0
55644315421,0,0
55644317265,1,0
55644317917,0,0
55644320371,0,0
55644320900,1,0
55644322924,0,0
55644323057,0,0
55644325884,0,0
55644326863,0,0
55644331171,1,0
55644331203,1,0
55644333544,1,0
55644334941,0,0
55644335827,0,0
55644337526,1,1
55644339946,1,0
55644346450,0,0
55644347426,1,0
55644348430,1,0
55644349240,1,0
55644349532,1,1
55644349745,1,0
55644350273,0,0
55644351364,1,0
55644352084,1,0
55644354187,1,0
55644357092,1,1
55644357351,0,0
55644365202,1,0
55644365866,1,0
55644369592,1,0
55644375067,0,0
55644375160,1,0
55644377894,0,0
55644378105,1,0
55644378840,1,0
55644379571,0,0
55644391797,1,0
55644394327,1,0
55644395487,1,1
55644400817,1,0
55644403676,1,0
55644408211,0,0
55644411707,1,0
55644416571,1,1
55644426547,1,1
55644431002,0,0
55644434300,1,0
55644435413,1,0
55644437080,1,0
55644438001,1,0
55644447845,1,0
55644457262,1,1
55644459174,0,0
55644459501,0,0
55644462075,1,1
55644465157,1,0
55644466240,1,0
55644472854,0,0
55644475352,0,0
55644475486,0,0
55644475691,1,1
55644483337,1,0
55644483993,1,0
55644486534,0,0
55644487715,1,0
55644489966,0,0
55644491022,1,0
55644491934,1,0
55644493024,1,0
55644493262,0,0
55644493835,1,0
55644496625,1,0
55644507730,0,0
55644516583,1,0
55644524287,0,0
55644526357,1,0
55644530442,1,0
55644532624,1,0
55644538251,1,0
55644550671,1,0
55644553180,1,0
55644554541,0,0
55644554880,1,0
55644555081,0,0
55644555351,1,0
55644558321,1,1
55644559546,1,0
55644561110,0,0
55644561842,0,0
55644564146,0,0
55644567635,1,0
55644569435,1,1
55644570716,0,0
55644574680,1,0
55644585127,1,0
55644588010,0,0
55644588021,1,0
55644589754,0,0
55644589776,0,0
55644591801,1,0
55644593713,1,0
55644596110,1,0
55644596345,1,0
55644596482,0,0
55644598981,1,1
55644604217,0,0
55644604480,1,0
55644607180,1,1
55644607630,1,1
55644607720,0,0
55644608055,0,0
55644609597,0,0
55644612591,1,0
55644614841,1,0
55644614917,1,0
55644616922,1,0
55644617710,1,0
55644618315,1,0
55644618780,1,1
55644621724,0,0
55644626336,1,1
55644628284,1,1
55644630137,0,0
55644630782,1,0
55644633727,1,0
55644640581,0,0
55644641502,0,0
55644642907,1,0
55644645157,1,0
55644647566,0,0
55644648433,0,0
55644649153,1,0
55644650740,1,0
55644652447,1,0
55644654092,0,0
55644654597,0,0
55644655543,1,0
55644655903,1,0
55644656894,1,1
55644658885,0,0
55644660280,1,0
55644661010,0,0
55644661313,1,0
55644661685,1,0
55644661955,1,0
55644662631,1,0
55644663517,1,0
55644668460,1,0
55644672867,1,0
55644676885,0,0
55644677921,1,0
55644679967,1,0
55644684693,1,0
55644689012,1,0
55644694513,1,0
55644694841,1,0
55644695695,1,0
55644696133,1,0
55644697473,0,0
55644702241,1,0
55644708607,1,0
55644711490,0,0
55644715007,1,0
55644715335,1,1
55644716585,1,0
55644718060,1,1
55644720320,1,0
55644721073,0,0
55644721930,0,0
55644723727,1,0
55644725901,1,0
55644727925,1,1
55644729307,1,0
55644729895,1,0
55644731041,1,1
55644734145,1,0
55644740762,1,0
55644743606,0,0
55644744081,0,0
55644747534,1,0
55644753225,0,0
55644754240,1,0
55644754330,1,0
55644755760,1,0
55644756365,0,0
55644756884,1,0
55644759540,0,0
55644764995,1,0
55644766603,1,0
55644768324,1,0
55644774747,0,0
55644775412,1,1
55644781316,1,0
55644784445,1,0
55644788690,0,0
55644789284,0,0
55644789543,1,0
55644791771,0,0
55644796822,1,0
55644797777,1,0
55644799500,0,0
55644802512,1,0
55644805483,1,1
55644806271,1,1
55644807315,0,0
55644809861,1,0
55644810577,1,0
55644814854,1,0
55644814955,0,0
55644817226,0,0
55644818320,0,0
55644818995,0,0
55644820354,1,1
55644822064,1,1
55644823540,1,0
55644824134,1,1
55644826507,1,0
55644827216,1,1
55644827771,0,0
55644829571,1,0
55644829694,1,1
55644830795,0,0
55644833077,1,0
55644835590,1,1
55644835871,0,0
55644836331,0,0
55644836915,0,0
55644838502,1,0
55644839561,1,0
55644844420,0,0
55644845216,1,1
55644846783,1,1
55644848187,1,0
55644850090,1,0
55644855581,1,0
55644856175,1,0
55644856863,1,0
55644858832,0,0
55644859415,1,1
55644861924,1,0
55644862060,1,1
55644862226,1,0
55644867526,0,0
55644870056,1,0
55644870870,1,0
55644871680,1,0
55644872397,0,0
55644875932,1,0
55644878610,1,0
55644882163,1,0
55644885605,1,0
55644886123,1,1
55644886527,1,0
55644896553,1,0
55644896856,1,0
55644900216,0,0
55644900296,1,0
55644900386,1,0
55644900645,0,0
55644901826,0,0
55644902694,1,0
55644904292,0,0
55644905066,0,0
55644909613,1,0
55644913403,0,0
55644913652,1,0
55644919311,1,0
55644920683,1,0
55644922100,1,1
55644928481,0,0
55644932170,1,0
55644935836,0,0
55644936884,1,0
55644938211,1,0
55644939281,1,0
55644946557,1,0
55644947165,1,0
55644949282,1,0
55644950970,1,0
55644951700,1,0
55644955672,1,0
55644959405,1,0
55644961622,1,0
55644963387,1,0
55644964986,0,0
55644964997,1,0
55644969125,0,0
55644974370,1,0
55644979252,0,0
55644981026,1,0
55644983107,1,0
55644985765,1,0
55644986610,0,0
55644997263,0,0
55644998703,1,0
55644999560,1,0
55644999805,0,0
55645012392,1,1
55645016756,1,0
55645016835,0,0
55645017320,0,0
55645027905,1,0
55645028175,1,0
55645028344,1,0
55645034611,1,0
55645038730,1,0
55645039797,1,0
55645043680,1,0
55645048551,1,0
55645050404,0,0
55645053803,1,0
55645059362,0,0
55645062861,0,0
55645063422,1,0
55645065031,0,0
55645065255,0,0
55645067664,1,0
55645071793,1,0
55645072804,1,0
55645073762,1,0
55645075201,1,0
55645076945,1,0
55645077946,1,0
55645078093,0,0
55645078936,0,0
55645082434,1,0
55645084043,1,0
55645088577,0,0
55645088735,1,0
55645090444,1,1
55645091726,1,0
55645092806,0,0
55645093144,1,0
55645093663,0,0
55645093876,1,1
55645096374,1,0
55645098480,1,0
55645100985,1,0
55645105247,0,0
55645105834,1,0
55645110016,1,0
55645118694,1,0
55645122642,1,0
55645132531,1,0
55645153736,1,0
55645154391,1,0
55645155277,1,0
55645155886,1,1
55645158160,0,0
55645162660,1,0
55645169555,1,0
55645175574,1,0
55645175866,1,0
55645176780,0,0
55645185182,0,0
55645187612,1,0
55645189120,1,0
55645193697,1,0
55645194632,1,0
55645194946,0,0
55645195666,0,0
55645196184,1,0
55645196681,1,0
55645200380,1,0
55645207602,1,0
55645209482,0,0
55645210200,1,0
55645211641,1,0
55645217942,1,0
55645218514,1,0
55645220155,1,0
55645221303,0,0
55645222135,1,0
55645225996,1,0
55645227637,1,0
55645228537,0,0
55645229394,1,0
55645231315,0,0
55645231801,1,1
55645234905,1,0
55645239881,1,0
55645240261,1,0
55645242072,1,0
55645243163,1,0
55645248351,0,0
55645248791,0,0
55645249846,0,0
55645251432,0,0
55645251962,1,0
55645253560,1,0
55645259454,1,1
55645260937,0,0
55645261941,1,0
55645264302,0,0
55645267082,1,0
55645269985,1,0
55645270480,1,1
55645270761,1,0
55645271751,1,0
55645273090,0,0
55645273696,1,0
55645275351,1,0
55645277681,0,0
55645297762,1,0
55645305511,1,1
55645306354,1,0
55645306941,1,0
55645309256,1,0
55645311123,0,0
55645313961,1,0
55645319282,1,0
55645319552,1,0
55645322114,0,0
55645324567,1,0
55645328970,1,0
55645331590,1,0
55645332746,1,0
55645336382,0,0
55645337945,1,0
55645339240,1,0
55645347870,1,0
55645351941,1,1
55645356575,0,0
55645361795,1,0
55645362550,0,0
55645363122,0,0
55645365902,1,0
55645373303,0,0
55645374092,1,1
55645383373,1,0
55645383485,1,0
55645385883,1,0
55645388031,0,0
55645389155,1,0
55645392056,1,0
55645394861,1,0
55645403406,1,0
55645405152,1,0
55645406647,1,0
55645411687,1,0
55645417166,1,0
55645429507,1,0
55645432231,1,0
55645446870,1,0
55645447723,1,0
55645457814,0,0
55645459210,0,0
55645466926,0,0
55645467974,1,0
55645468863,1,0
55645479100,1,0
55645480955,0,0
55645481066,1,0
55645482913,1,0
55645488562,1,0
55645491045,1,0
55645496716,0,0
55645498066,1,0
55645499326,0,0
55645500091,0,0
55645500970,0,0
55645501157,1,0
55645503771,1,0
55645504714,1,1
55645507234,0,0
55645507810,1,0
55645516313,1,0
55645516890,0,0
55645517112,1,0
55645517697,1,0
55645520770,1,0
55645523197,1,0
55645523625,0,0
55645526800,1,0
55645528295,0,0
55645529454,1,0
55645537363,1,0
55645540185,1,1
55645559345,1,0
55645562415,1,0
55645571721,1,0
55645572700,1,1
55645576287,1,0
55645576726,1,1
55645580336,1,0
55645581632,1,0
55645583984,0,0
55645587797,1,0
55645593231,1,0
55645593905,1,0
55645596573,1,0
55645599082,1,1
55645600247,1,1
55645604715,1,0
55645611410,0,0
55645613953,0,0
55645616790,1,0
55645617092,0,0
55645618824,1,0
55645619061,0,0
55645619094,1,0
55645619115,1,0
55645623853,1,1
55645630567,1,0
55645633966,1,0
55645634282,1,0
55645634675,0,0
55645640074,1,0
55645640614,1,0
55645643181,1,0
55645644182,1,0
55645644575,0,0
55645645147,1,0
55645646645,1,1
55645649482,1,0
55645649493,1,0
55645656840,1,0
55645658626,1,0
55645658976,1,0
55645660731,1,0
55645661033,1,0
55645662124,1,0
55645663352,1,0
55645663374,1,0
55645663587,1,0
55645665974,1,0
55645675355,1,0
55645677504,1,0
55645682487,0,0
55645683772,1,0
55645685457,1,0
55645693412,1,0
55645693445,1,0
55645694662,1,1
55645694842,1,0
55645694987,1,0
55645695764,0,0
55645697575,0,0
55645699443,1,0
55645702862,1,0
55645704176,1,0
55645704424,1,0
55645705742,1,0
55645706282,1,0
55645706404,1,0
55645708194,0,0
55645710814,1,0
55645711127,1,0
55645713053,1,0
55645713525,1,0
55645715426,1,0
55645720163,0,0
55645723807,1,0
55645724563,1,0
55645730333,1,0
55645732955,1,0
55645737952,0,0
55645737985,1,0
55645740774,0,0
55645740831,1,0
55645747106,1,1
55645747221,0,0
55645748943,1,0
55645749054,1,0
55645751765,1,0
55645751970,0,0
55645752733,1,1
55645755455,0,0
55645758177,1,0
55645758764,1,0
55645765085,1,0
55645780013,1,0
55645781227,1,0
55645788767,0,0
55645790342,0,0
55645793471,0,0
55645800782,0,0
55645804201,1,0
55645806340,1,0
55645815892,1,0
55645819920,1,1
55645820647,1,0
55645821097,1,0
55645825147,1,0
55645826926,0,0
55645827592,1,0
55645831144,1,0
55645831393,1,0
55645833056,1,1
55645843330,1,0
55645845613,0,0
55645845916,0,0
55645851993,0,0
55645854422,1,0
55645863682,1,0
55645870024,1,0
55645870565,0,0
55645874730,0,0
55645877272,1,0
55645891041,1,0
55645892651,0,0
55645895506,1,0
55645902471,1,0
55645902987,1,0
55645909863,1,0
55645910614,0,0
55645914597,1,0
55645920604,0,0
55645929414,0,0
55645930537,1,0
55645931336,1,0
55645931372,1,0
55645932430,0,0
55645933611,0,0
55645943544,0,0
55645948800,1,0
55645950430,0,0
55645957000,1,0
55645959655,0,0
55645970025,1,1
55645972142,1,0
55645975967,0,0
55645976733,1,0
55645978814,1,0
55645979974,1,1
55645980307,0,0
55645980772,0,0
55645980905,1,0
55645981243,0,0
55645986936,1,1
55645987263,1,0
55645987465,1,0
55645989030,1,0
55645990650,1,1
55645991853,1,0
55645996140,1,0
55646006994,0,0
55646007241,0,0
55646009344,0,0
55646011457,1,1
55646011741,1,0
55646017051,1,0
55646041236,1,0
55646046637,1,0
55646087317,0,0
55646093800,1,0
55646095417,1,0
55646103347,1,0
55646106940,1,0
55646124760,1,0
55646125736,1,1
55646128540,0,0
55646128944,1,0
55646129484,1,0
55646130361,0,0
55646134930,1,0
55646135874,1,0
55646137696,0,0
55646138314,1,0
55646138912,1,0
55646139045,1,0
55646143217,1,0
55646143297,0,0
55646144683,1,0
55646146504,0,0
55646147743,1,0
55646151847,1,0
55646152657,0,0
55646155573,0,0
55646158330,1,0
55646158781,0,0
55646160331,1,0
55646160397,1,0
55646161026,1,0
55646161040,0,0
55646161376,1,0
55646165257,0,0
55646166124,1,0
55646168227,1,0
55646169491,1,1
55646170015,1,0
55646172110,1,0
55646174213,1,0
55646181921,1,0
55646183325,0,0
55646184687,1,0
55646189381,0,0
55646190097,1,0
55646190402,1,0
55646190561,1,0
55646194060,1,0
55646195591,0,0
55646196466,0,0
55646197210,0,0
55646198143,1,0
55646199122,0,0
55646200211,1,0
55646200367,1,0
55646201335,1,0
55646201537,1,0
55646203946,1,0
55646204745,1,0
55646205861,0,0
55646207391,1,0
55646213406,0,0
55646213587,0,0
55646215376,1,0
55646217525,1,0
55646218731,0,0
55646218764,1,0
55646220325,0,0
55646222723,1,0
55646224725,1,0
55646229315,0,0
55646230214,1,0
55646230690,1,0
55646231507,1,0
55646231655,1,1
55646234423,1,0
55646237000,1,0
55646241724,0,0
55646241814,0,0
55646242231,0,0
55646242411,1,0
55646243582,1,1
55646244121,1,0
55646246495,1,0
55646246574,0,0
55646250443,1,0
55646253583,1,0
55646261830,1,0
55646266903,1,0
55646272483,1,0
55646275677,0,0
55646275770,0,0
55646276566,1,0
55646277387,1,0
55646278762,1,1
55646280211,0,0
55646289382,1,0
55646290447,1,0
55646292632,1,0
55646297752,1,0
55646309170,1,0
55646312893,1,0
55646314851,1,0
55646315106,1,0
55646316301,0,0
55646316550,0,0
55646317335,0,0
55646317360,0,0
55646317371,0,0
55646318620,1,0
55646321767,1,0
55646324740,1,0
55646324805,1,0
55646326191,0,0
55646329600,1,0
55646334460,0,0
55646335450,1,0
55646337700,0,0
55646338071,1,0
55646338147,1,0
55646339410,1,0
55646339591,1,0
55646341905,1,0
55646342030,1,0
55646344731,1,1
55646346597,1,0
55646360016,1,0
55646360164,0,0
55646360560,1,0
55646364801,1,0
55646369277,0,0
55646371447,0,0
55646373665,1,0
55646377841,0,0
55646381080,1,0
55646381855,1,0
55646383532,0,0
55646384601,1,0
55646386470,1,0
55646389112,1,0
55646389336,1,0
55646392024,1,0
55646394747,1,0
55646397551,1,0
55646400664,1,0
55646403003,0,0
55646404275,0,0
55646404570,1,0
55646406110,0,0
55646407346,1,0
55646408033,1,0
55646411947,1,0
55646412670,0,0
55646412883,0,0
55646413747,1,0
55646414207,1,1
55646418160,1,0
55646420532,1,0
55646422084,0,0
55646423027,1,1
55646425786,0,0
55646427553,1,0
55646434595,1,1
55646438227,1,0
55646438771,1,0
55646439581,1,0
55646441582,1,0
55646441650,0,0
55646442042,0,0
55646442727,0,0
55646444271,1,0
55646445982,1,1
55646446802,1,0
55646449074,1,0
55646453347,1,0
55646456937,0,0
55646457073,1,0
55646457390,1,0
55646459615,1,0
55646461515,1,0
55646463326,0,0
55646463610,1,0
55646463834,1,0
55646466815,1,0
55646471495,0,0
55646476942,1,0
55646476997,1,1
55646480044,0,0
55646480956,1,0
55646483825,0,0
55646483915,0,0
55646484253,1,0
55646484433,1,0
55646485784,1,0
55646486222,1,0
55646489070,1,0
55646489722,1,0
55646489946,0,0
55646492072,1,0
55646493545,1,0
55646494197,1,0
55646496922,0,0
55646497347,0,0
55646498812,0,0
55646499622,0,0
55646500427,1,1
55646500485,0,0
55646502544,1,0
55646503761,1,0
55646504290,0,0
55646505312,1,0
55646506234,1,0
55646507257,1,0
55646509486,0,0
55646512422,1,0
55646515256,0,0
55646517654,1,0
55646524775,1,0
55646525473,1,0
55646525877,1,1
55646526621,0,0
55646527183,1,0
55646527330,0,0
55646532446,0,0
55646533526,1,0
55646538037,1,0
55646539683,1,0
55646540975,1,0
55646540986,0,0
55646541190,1,0
55646543877,1,0
55646545770,1,0
55646548412,1,0
55646550705,1,0
55646551616,1,0
55646551966,1,0
55646553823,1,1
55646556231,0,0
55646557964,1,0
55646558987,1,0
55646560843,1,0
55646561080,1,0
55646561934,1,0
55646562304,1,1
55646563024,1,0
55646567064,1,0
55646569880,1,0
55646571225,0,0
55646575290,1,0
55646576190,0,0
55646577551,1,0
55646581532,1,0
55646583343,0,0
55646583941,1,0
55646585705,1,0
55646586223,0,0
55646591306,0,0
55646593751,0,0
55646597182,1,0
55646598093,0,0
55646601904,1,0
55646602815,1,0
55646605021,1,0
55646608666,1,0
55646610825,0,0
55646611130,0,0
55646617587,1,0
55646621513,1,0
55646621816,0,0
55646623526,1,0
55646624617,0,0
55646629524,0,0
55646629885,1,0
55646632270,0,0
55646637480,0,0
55646638041,1,0
55646638975,1,0
55646639402,0,0
55646642314,1,0
55646647625,1,0
55646651282,1,0
55646653947,1,0
55646655523,0,0
55646656344,0,0
55646663432,1,0
55646664783,0,0
55646664884,0,0
55646666291,1,0
55646669676,1,0
55646673815,0,0
55646679035,1,0
55646685346,1,0
55646686642,1,0
55646686732,1,0
55646690227,1,1
55646693165,0,0
55646695440,1,0
55646697860,1,0
55646698894,1,0
55646699220,1,0
55646706113,0,0
55646707103,1,0
55646708137,1,0
55646708432,1,0
55646714112,1,0
55646714257,1,1
55646714574,1,0
55646719027,0,0
55646721053,1,0
55646724124,1,0
55646725442,1,0
55646730121,1,0
55646733373,1,0
55646737232,0,0
55646737571,1,1
55646740111,1,0
55646743046,0,0
55646745804,0,0
55646748706,0,0
55646754570,0,0
55646756886,1,0
55646759092,0,0
55646776877,1,0
55646783806,0,0
55646786643,1,0
55646786722,1,0
55646789657,1,0
55646801625,0,0
55646817365,1,0
55646820651,1,0
55646821663,1,0
55646822066,1,0
55646823056,0,0
55646826794,0,0
55646828424,0,0
55646831347,1,0
55646832193,1,0
55646833237,1,0
55646833770,0,0
55646838494,1,0
55646838537,0,0
55646841982,0,0
55646842677,1,0
55646843915,1,0
55646847021,1,0
55646851417,1,0
55646852623,1,0
55646857596,0,0
55646859284,1,0
55646860215,1,0
55646864266,1,0
55646864853,1,0
55646868576,0,0
55646869937,0,0
55646872896,1,0
55646873244,1,0
55646877453,0,0
55646878850,1,0
55646879602,1,0
55646880657,1,0
55646881106,1,0
55646881805,1,0
55646883717,1,0
55646883854,0,0
55646884314,1,0
55646885012,1,0
55646885283,0,0
55646885586,1,0
55646886677,0,0
55646887296,1,0
55646887317,0,0
55646890931,0,0
55646893787,1,0
55646894632,1,0
55646895903,1,0
55646896050,0,0
55646896263,1,0
55646899255,0,0
55646900164,1,0
55646900726,1,0
55646901730,1,0
55646906984,0,0
55646907772,0,0
55646912866,1,0
55646913485,0,0
55646916321,0,0
55646918424,0,0
55646919021,0,0
55646919720,1,0
55646923161,0,0
55646926027,1,1
55646931304,0,0
55646950273,1,1
55646951612,1,0
55646959205,1,0
55646961217,0,0
55647001547,1,0
55647008841,1,0
55647020663,1,0
55647026986,0,0
55647044085,1,0
55647052130,1,0
55647053016,0,0
55647053773,1,0
55647062953,1,0
55647065437,1,0
55647070996,0,0
55647071027,1,0
55647071524,0,0
55647074686,1,0
55647078523,1,1
55647084012,1,0
55647084621,1,0
55647087037,0,0
55647090932,1,0
55647091090,0,0
55647094082,1,0
55647094611,0,0
55647098864,1,0
55647103294,0,0
55647113103,1,1
55647114432,1,0
55647115862,1,0
55647117615,0,0
55647119787,0,0
55647120112,1,0
55647122183,1,0
55647122194,1,0
55647122284,1,0
55647124400,1,0
55647125481,1,0
55647126741,1,1
55647132872,1,0
55647136494,1,0
55647138553,1,0
55647144291,1,0
55647146473,1,0
55647147337,1,0
55647150926,0,0
55647150940,1,0
55647152502,0,0
55647155282,1,0
55647157860,1,0
55647163223,0,0
55647167951,1,0
55647170513,1,0
55647179820,1,0
55647180615,1,0
55647182664,1,0
55647183621,1,0
55647188053,1,0
55647188897,1,0
55647206593,1,0
55647215366,1,0
55647217573,1,0
55647218123,1,1
55647221936,1,0
55647222803,1,0
55647227235,1,0
55647233704,1,0
55647236314,0,0
55647239577,0,0
55647239601,1,0
55647243165,1,1
55647243493,0,0
55647245350,0,0
55647258491,1,0
55647268164,1,0
55647277186,0,0
55647285963,0,0
55647286265,0,0
55647286906,1,0
55647288302,1,0
55647293670,1,0
55647294310,1,0
55647295942,1,0
55647299340,1,0
55647299823,1,0
55647301373,1,0
55647302237,1,1
55647302327,1,0
55647303522,0,0
55647304105,1,0
55647304985,1,0
55647305016,1,0
55647305481,1,0
55647305795,1,0
55647307890,0,0
55647309214,1,0
55647309643,0,0
55647309654,1,0
55647315323,0,0
55647316980,0,0
55647319835,1,0
55647320565,0,0
55647320666,1,0
55647329025,0,0
55647333222,0,0
55647334731,1,0
55647336755,0,0
55647349762,0,0
55647350052,1,0
55647351143,1,1
55647352010,1,0
55647352191,1,1
55647356216,1,0
55647364215,1,0
55647365050,0,0
55647365566,0,0
55647371945,0,0
55647372081,1,0
55647377334,1,0
55647378436,1,0
55647380426,0,0
55647382114,0,0
55647386640,1,0
55647399781,0,0
55647400384,1,0
55647408146,1,0
55647408621,1,1
55647410734,0,0
55647412480,1,1
55647418284,1,0
55647420522,1,0
55647428667,1,1
55647428771,0,0
55647430837,0,0
55647431672,1,1
55647431852,1,0
55647436936,0,0
55647438084,1,0
55647450626,0,0
55647451414,1,0
55647456217,1,0
55647458020,0,0
55647459933,0,0
55647462575,1,0
55647466964,1,0
55647467244,1,0
55647474275,1,0
55647482047,0,0
55647483996,1,0
55647487213,1,0
55647488146,0,0
55647492376,0,0
55647495267,0,0
55647495357,1,0
55647497160,0,0
55647499995,1,0
55647507957,1,0
55647508093,1,1
55647508781,1,1
55647509421,0,0
55647515123,1,0
55647519062,0,0
55647522817,1,1
55647531424,1,0
55647545432,0,0
55647549212,0,0
55647556751,1,1
55647559811,1,0
55647559981,1,0
55647561957,1,0
55647562013,1,0
55647562860,1,0
55647564253,0,0
55647564512,1,1
55647565445,0,0
55647567043,1,0
55647569474,1,0
55647570045,1,0
55647570171,1,1
55647572995,0,0
55647580486,1,0
55647580655,0,0
55647582152,1,0
55647586404,0,0
55647588226,0,0
55647589533,0,0
55647590681,1,0
55647593705,1,0
55647593817,0,0
55647595606,1,0
55647596067,1,0
55647596960,1,0
55647598713,1,0
55647601512,1,0
55647602221,1,0
55647602726,0,0
55647603604,0,0
55647606542,1,0
55647608465,0,0
55647609480,1,0
55647614484,0,0
55647617555,1,0
55647621536,1,0
55647622212,1,0
55647622630,1,0
55647623202,1,1
55647624812,1,0
55647625961,0,0
55647626771,0,0
55647628535,0,0
55647631346,1,0
55647632880,0,0
55647633474,0,0
55647635591,1,0
55647638301,1,0
55647669194,1,0
55647672466,1,0
55647674482,0,0
55647677081,1,0
55647677326,1,0
55647677856,1,0
55647682131,1,0
55647690927,1,0
55647695272,1,0
55647696251,1,0
55647699027,0,0
55647702075,0,0
55647705023,1,0
55647712414,1,0
55647715723,0,0
55647718557,1,0
55647721900,1,1
55647724893,1,0
55647742532,1,0
55647746594,0,0
55647747032,1,0
55647747076,0,0
55647747933,1,1
55647748000,1,0
55647748462,1,0
55647748787,1,1
55647749654,0,0
55647752793,1,0
55647753660,1,0
55647757167,0,0
55647762772,0,0
55647764312,1,0
55647766462,1,0
55647773211,0,0
55647774371,0,0
55647774483,1,0
55647778306,1,1
55647783436,1,0
55647796533,1,0
55647802764,1,0
55647803697,1,0
55647805532,1,0
55647806296,1,0
55647810277,1,0
55647812800,1,0
55647823882,1,0
55647830293,0,0
55647831665,0,0
55647833487,1,0
55647835524,0,0
55647836190,1,0
55647836493,0,0
55647840056,1,1
55647840373,1,1
55647840610,1,0
55647843657,1,0
55647845312,0,0
55647845727,0,0
55647846087,1,1
55647847664,1,0
55647852581,1,0
55647854853,0,0
55647855010,1,0
55647855573,0,0
55647857621,1,0
55647857665,0,0
55647864551,1,0
55647865246,1,0
55647868443,0,0
55647870105,1,0
55647875643,0,0
55647876060,0,0
55647878772,1,0
55647881255,1,0
55647885745,1,0
55647888131,0,0
55647893946,0,0
55647898910,1,0
55647899797,1,0
55647899821,1,1
55647900211,1,1
55647901494,1,0
55647903870,0,0
55647904781,1,0
55647907524,1,0
55647907726,1,0
55647913396,0,0
55647913420,1,0
55647913871,1,0
55647913947,1,0
55647914623,0,0
55647915693,1,0
55647920246,1,0
55647921362,1,0
55647921607,1,0
55647930870,1,0
55647932645,1,0
55647934106,0,0
55647934467,1,0
55647936054,0,0
55647944684,1,0
55647952964,1,1
55647953561,1,0
55647954425,1,0
55647960815,0,0
55647961391,1,0
55647964945,1,0
55647967104,1,1
55647969931,1,0
55647970434,0,0
55647970560,0,0
55647971640,1,0
55647974430,0,0
55647975136,1,0
55647976025,1,0
55647978683,1,0
55647980525,0,0
55647981292,1,1
55647982574,1,0
55647986581,1,0
55647986952,1,0
55647987470,0,0
55647989010,1,0
55647989461,1,0
55647990537,1,0
55647990933,1,0
55647993655,1,0
55647993994,1,0
55647996041,1,1
55647996571,1,0
55647997831,1,0
55647999462,0,0
55647999541,1,0
55648000730,0,0
55648004071,0,0
55648004691,0,0
55648004824,1,0
55648005274,1,1
55648007117,1,0
55648007366,1,0
55648007603,1,0
55648008774,0,0
55648009436,1,0
55648009573,1,0
55648011473,1,1
55648013013,1,0
55648013035,1,0
55648019653,1,0
55648020314,1,0
55648022712,1,0
55648023962,1,0
55648024390,1,0
55648025740,1,0
55648027706,0,0
55648028325,0,0
55648028606,1,0
55648029946,1,0
55648030135,1,0
55648032094,1,0
55648033321,1,0
55648033682,1,0
55648033895,1,0
55648035413,1,1
55648036900,1,0
55648037350,1,0
55648037426,1,0
55648037631,0,0
55648038711,1,1
55648038766,1,0
55648039082,0,0
55648043852,1,0
55648044583,1,0
55648046516,1,1
55648047427,1,0
55648047531,1,0
55648050036,1,0
55648050555,1,0
55648053017,1,0
55648055077,1,0
55648055440,1,0
55648057396,1,0
55648060310,1,0
55648060411,1,0
55648061391,1,0
55648066565,0,0
55648071705,0,0
55648071886,1,0
55648073123,0,0
55648073880,1,0
55648081717,1,0
55648084035,1,0
55648088020,0,0
55648094036,1,0
55648094861,1,0
55648094883,1,0
55648102971,0,0
55648104803,1,0
55648105073,1,1
55648108630,1,0
55648113115,1,0
55648113490,0,0
55648113894,1,0
55648115571,0,0
55648116583,1,0
55648116806,0,0
55648116842,1,0
55648117890,1,0
55648118710,0,0
55648119496,0,0
55648121035,0,0
55648122195,1,0
55648123264,0,0
55648132985,0,0
55648134457,0,0
55648136202,1,0
55648147486,1,0
55648147611,1,0
55648148285,1,0
55648156082,1,0
55648157184,1,0
55648161165,1,1
55648162122,0,0
55648162540,1,0
55648168380,1,0
55648170413,1,0
55648172282,1,0
55648175803,1,0
55648179540,0,0
55648179966,1,0
55648191586,1,0
55648193861,0,0
55648196626,1,1
55648197584,1,0
55648198743,0,0
